link_id,level_id,support_id,core_node_id,face_node_id,beam_id,beam_end,face_ref,dx_m,dy_m,dz_m,offset_length_m,link_role,source_face_coordinate_state,link_evidence_state,validation_state,usage_rule,note
M0G-RL-M0G-F-G2-B010-FROM,G2,3,M0G-C-G2-3,M0G-F-G2-B010-FROM,G2-B010,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B041-TO,G2,30,M0G-C-G2-30,M0G-F-G2-B041-TO,G2-B041,TO,X_POS,0.5500,-0.0723,0.0000,0.5547,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B043-TO,G2,30,M0G-C-G2-30,M0G-F-G2-B043-TO,G2-B043,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B046-FROM,G2,30,M0G-C-G2-30,M0G-F-G2-B046-FROM,G2-B046,FROM,X_NEG,-0.5500,0.0488,0.0000,0.5522,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B044-TO,G2,31,M0G-C-G2-31,M0G-F-G2-B044-TO,G2-B044,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B047-FROM,G2,31,M0G-C-G2-31,M0G-F-G2-B047-FROM,G2-B047,FROM,Y_POS,0.0000,0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B045-TO,G2,32,M0G-C-G2-32,M0G-F-G2-B045-TO,G2-B045,TO,X_POS,0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B047-TO,G2,32,M0G-C-G2-32,M0G-F-G2-B047-TO,G2-B047,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B048-FROM,G2,32,M0G-C-G2-32,M0G-F-G2-B048-FROM,G2-B048,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B046-TO,G2,33,M0G-C-G2-33,M0G-F-G2-B046-TO,G2-B046,TO,X_POS,0.2000,-0.0177,0.0000,0.2008,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B048-TO,G2,33,M0G-C-G2-33,M0G-F-G2-B048-TO,G2-B048,TO,Y_NEG,0.0000,-0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B003-TO,G2,4,M0G-C-G2-4,M0G-F-G2-B003-TO,G2-B003,TO,Y_NEG,0.0000,-0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B004-FROM,G2,4,M0G-C-G2-4,M0G-F-G2-B004-FROM,G2-B004,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B004-TO,G2,5,M0G-C-G2-5,M0G-F-G2-B004-TO,G2-B004,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B005-FROM,G2,5,M0G-C-G2-5,M0G-F-G2-B005-FROM,G2-B005,FROM,Y_POS,0.0000,0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B005-TO,G2,6,M0G-C-G2-6,M0G-F-G2-B005-TO,G2-B005,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B006-FROM,G2,6,M0G-C-G2-6,M0G-F-G2-B006-FROM,G2-B006,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B011-FROM,G2,6,M0G-C-G2-6,M0G-F-G2-B011-FROM,G2-B011,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B006-TO,G2,7,M0G-C-G2-7,M0G-F-G2-B006-TO,G2-B006,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B007-FROM,G2,7,M0G-C-G2-7,M0G-F-G2-B007-FROM,G2-B007,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B012-FROM,G2,7,M0G-C-G2-7,M0G-F-G2-B012-FROM,G2-B012,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B007-TO,G2,8,M0G-C-G2-8,M0G-F-G2-B007-TO,G2-B007,TO,Y_NEG,0.0000,-0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B013-FROM,G2,8,M0G-C-G2-8,M0G-F-G2-B013-FROM,G2-B013,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B008-TO,G2,9,M0G-C-G2-9,M0G-F-G2-B008-TO,G2-B008,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B014-FROM,G2,9,M0G-C-G2-9,M0G-F-G2-B014-FROM,G2-B014,FROM,Y_POS,0.0000,0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G2-B022-FROM,G2,9,M0G-C-G2-9,M0G-F-G2-B022-FROM,G2-B022,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B001-FROM,G3,1,M0G-C-G3-1,M0G-F-G3-B001-FROM,G3-B001,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B008-FROM,G3,1,M0G-C-G3-1,M0G-F-G3-B008-FROM,G3-B008,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B009-TO,G3,10,M0G-C-G3-10,M0G-F-G3-B009-TO,G3-B009,TO,X_POS,0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B014-TO,G3,10,M0G-C-G3-10,M0G-F-G3-B014-TO,G3-B014,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B015-FROM,G3,10,M0G-C-G3-10,M0G-F-G3-B015-FROM,G3-B015,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B021-FROM,G3,10,M0G-C-G3-10,M0G-F-G3-B021-FROM,G3-B021,FROM,X_NEG,-0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B010-TO,G3,11,M0G-C-G3-11,M0G-F-G3-B010-TO,G3-B010,TO,X_POS,0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B015-TO,G3,11,M0G-C-G3-11,M0G-F-G3-B015-TO,G3-B015,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B016-FROM,G3,11,M0G-C-G3-11,M0G-F-G3-B016-FROM,G3-B016,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B020-FROM,G3,11,M0G-C-G3-11,M0G-F-G3-B020-FROM,G3-B020,FROM,X_NEG,-0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B016-TO,G3,12,M0G-C-G3-12,M0G-F-G3-B016-TO,G3-B016,TO,Y_NEG,0.0000,-0.2500,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B017-FROM,G3,13,M0G-C-G3-13,M0G-F-G3-B017-FROM,G3-B017,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B023-FROM,G3,13,M0G-C-G3-13,M0G-F-G3-B023-FROM,G3-B023,FROM,X_NEG,-0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B011-TO,G3,14,M0G-C-G3-14,M0G-F-G3-B011-TO,G3-B011,TO,X_POS,0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B017-TO,G3,14,M0G-C-G3-14,M0G-F-G3-B017-TO,G3-B017,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B018-FROM,G3,14,M0G-C-G3-14,M0G-F-G3-B018-FROM,G3-B018,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B024-FROM,G3,14,M0G-C-G3-14,M0G-F-G3-B024-FROM,G3-B024,FROM,X_NEG,-0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B012-TO,G3,15,M0G-C-G3-15,M0G-F-G3-B012-TO,G3-B012,TO,X_POS,0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B018-TO,G3,15,M0G-C-G3-15,M0G-F-G3-B018-TO,G3-B018,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B019-FROM,G3,15,M0G-C-G3-15,M0G-F-G3-B019-FROM,G3-B019,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B025-FROM,G3,15,M0G-C-G3-15,M0G-F-G3-B025-FROM,G3-B025,FROM,X_NEG,-0.2500,0.0000,0.0000,0.2500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B013-TO,G3,16,M0G-C-G3-16,M0G-F-G3-B013-TO,G3-B013,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B019-TO,G3,16,M0G-C-G3-16,M0G-F-G3-B019-TO,G3-B019,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B026-FROM,G3,16,M0G-C-G3-16,M0G-F-G3-B026-FROM,G3-B026,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B022-TO,G3,17,M0G-C-G3-17,M0G-F-G3-B022-TO,G3-B022,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B029-FROM,G3,17,M0G-C-G3-17,M0G-F-G3-B029-FROM,G3-B029,FROM,Y_POS,0.0138,0.2000,0.0000,0.2005,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B021-TO,G3,18,M0G-C-G3-18,M0G-F-G3-B021-TO,G3-B021,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B028-FROM,G3,18,M0G-C-G3-18,M0G-F-G3-B028-FROM,G3-B028,FROM,Y_POS,0.0528,0.5500,0.0000,0.5525,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B029-TO,G3,18,M0G-C-G3-18,M0G-F-G3-B029-TO,G3-B029,TO,Y_NEG,-0.0379,-0.5500,0.0000,0.5513,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
