member_id,member_class,source_member_id,storey_id,from_level,to_level,support_i,support_j,node_i,node_j,geometric_length_m,section_i_cm,section_j_cm,section_cm,section_evidence_i,section_evidence_j,section_evidence,topology_evidence,source_ledger,source_record_class,connectivity_evidence,validation_state,usage_rule,note
M0G-M-COL-068,COLUMN_SEGMENT,COL-068,G2-G3,G2,G3,33,33,M0G-C-G2-33,M0G-C-G3-33,3.2000,40x45,40x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-069,COLUMN_SEGMENT,COL-069,G3-G4,G3,G4,1,1,M0G-C-G3-1,M0G-C-G4-1,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-070,COLUMN_SEGMENT,COL-070,G3-G4,G3,G4,2,2,M0G-C-G3-2,M0G-C-G4-2,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-071,COLUMN_SEGMENT,COL-071,G3-G4,G3,G4,3,3,M0G-C-G3-3,M0G-C-G4-3,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-072,COLUMN_SEGMENT,COL-072,G3-G4,G3,G4,4,4,M0G-C-G3-4,M0G-C-G4-4,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-073,COLUMN_SEGMENT,COL-073,G3-G4,G3,G4,5,5,M0G-C-G3-5,M0G-C-G4-5,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-074,COLUMN_SEGMENT,COL-074,G3-G4,G3,G4,6,6,M0G-C-G3-6,M0G-C-G4-6,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-075,COLUMN_SEGMENT,COL-075,G3-G4,G3,G4,7,7,M0G-C-G3-7,M0G-C-G4-7,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-076,COLUMN_SEGMENT,COL-076,G3-G4,G3,G4,8,8,M0G-C-G3-8,M0G-C-G4-8,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-077,COLUMN_SEGMENT,COL-077,G3-G4,G3,G4,9,9,M0G-C-G3-9,M0G-C-G4-9,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-078,COLUMN_SEGMENT,COL-078,G3-G4,G3,G4,10,10,M0G-C-G3-10,M0G-C-G4-10,3.2000,50x30,45x30,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-079,COLUMN_SEGMENT,COL-079,G3-G4,G3,G4,11,11,M0G-C-G3-11,M0G-C-G4-11,3.2000,50x30,45x30,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-080,COLUMN_SEGMENT,COL-080,G3-G4,G3,G4,12,12,M0G-C-G3-12,M0G-C-G4-12,3.2000,30x50,30x45,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-081,COLUMN_SEGMENT,COL-081,G3-G4,G3,G4,13,13,M0G-C-G3-13,M0G-C-G4-13,3.2000,50x30,45x30,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-082,COLUMN_SEGMENT,COL-082,G3-G4,G3,G4,14,14,M0G-C-G3-14,M0G-C-G4-14,3.2000,50x30,45x30,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-083,COLUMN_SEGMENT,COL-083,G3-G4,G3,G4,15,15,M0G-C-G3-15,M0G-C-G4-15,3.2000,50x30,45x30,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-084,COLUMN_SEGMENT,COL-084,G3-G4,G3,G4,16,16,M0G-C-G3-16,M0G-C-G4-16,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-085,COLUMN_SEGMENT,COL-085,G3-G4,G3,G4,17,17,M0G-C-G3-17,M0G-C-G4-17,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-086,COLUMN_SEGMENT,COL-086,G3-G4,G3,G4,18,18,M0G-C-G3-18,M0G-C-G4-18,3.2000,30x110,30x110,,MIS,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT_WITH_SECTION_WATCH,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-087,COLUMN_SEGMENT,COL-087,G3-G4,G3,G4,19,19,M0G-C-G3-19,M0G-C-G4-19,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-088,COLUMN_SEGMENT,COL-088,G3-G4,G3,G4,20,20,M0G-C-G3-20,M0G-C-G4-20,3.2000,50x30,40x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-089,COLUMN_SEGMENT,COL-089,G3-G4,G3,G4,21,21,M0G-C-G3-21,M0G-C-G4-21,3.2000,30x50,30x45,,MIS,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT_WITH_SECTION_WATCH,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-090,COLUMN_SEGMENT,COL-090,G3-G4,G3,G4,22,22,M0G-C-G3-22,M0G-C-G4-22,3.2000,30x50,30x45,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-091,COLUMN_SEGMENT,COL-091,G3-G4,G3,G4,22',22',M0G-C-G3-22PRIME,M0G-C-G4-22PRIME,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-092,COLUMN_SEGMENT,COL-092,G3-G4,G3,G4,23,23,M0G-C-G3-23,M0G-C-G4-23,3.2000,30x110,30x110,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-093,COLUMN_SEGMENT,COL-093,G3-G4,G3,G4,24,24,M0G-C-G3-24,M0G-C-G4-24,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-094,COLUMN_SEGMENT,COL-094,G3-G4,G3,G4,25,25,M0G-C-G3-25,M0G-C-G4-25,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-095,COLUMN_SEGMENT,COL-095,G3-G4,G3,G4,26,26,M0G-C-G3-26,M0G-C-G4-26,3.2000,30x50,30x45,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-096,COLUMN_SEGMENT,COL-096,G3-G4,G3,G4,27,27,M0G-C-G3-27,M0G-C-G4-27,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-097,COLUMN_SEGMENT,COL-097,G3-G4,G3,G4,28,28,M0G-C-G3-28,M0G-C-G4-28,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-098,COLUMN_SEGMENT,COL-098,G3-G4,G3,G4,29,29,M0G-C-G3-29,M0G-C-G4-29,3.2000,30x50,30x45,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-099,COLUMN_SEGMENT,COL-099,G3-G4,G3,G4,30,30,M0G-C-G3-30,M0G-C-G4-30,3.2000,110x30,110x30,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-100,COLUMN_SEGMENT,COL-100,G3-G4,G3,G4,31,31,M0G-C-G3-31,M0G-C-G4-31,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-101,COLUMN_SEGMENT,COL-101,G3-G4,G3,G4,32,32,M0G-C-G3-32,M0G-C-G4-32,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-102,COLUMN_SEGMENT,COL-102,G3-G4,G3,G4,33,33,M0G-C-G3-33,M0G-C-G4-33,3.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_CONTINUITY_G1_G4,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy.
M0G-M-COL-103,COLUMN_SEGMENT,COL-103,G4-G5,G4,G5,2,2,M0G-C-G4-2,M0G-C-G5-2,2.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-104,COLUMN_SEGMENT,COL-104,G4-G5,G4,G5,3,3,M0G-C-G4-3,M0G-C-G5-3,2.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-105,COLUMN_SEGMENT,COL-105,G4-G5,G4,G5,4,4,M0G-C-G4-4,M0G-C-G5-4,2.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-106,COLUMN_SEGMENT,COL-106,G4-G5,G4,G5,5,5,M0G-C-G4-5,M0G-C-G5-5,2.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-107,COLUMN_SEGMENT,COL-107,G4-G5,G4,G5,6,6,M0G-C-G4-6,M0G-C-G5-6,2.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-108,COLUMN_SEGMENT,COL-108,G4-G5,G4,G5,7,7,M0G-C-G4-7,M0G-C-G5-7,2.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-109,COLUMN_SEGMENT,COL-109,G4-G5,G4,G5,10,10,M0G-C-G4-10,M0G-C-G5-10,2.2000,45x30,30x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-110,COLUMN_SEGMENT,COL-110,G4-G5,G4,G5,11,11,M0G-C-G4-11,M0G-C-G5-11,2.2000,45x30,30x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-111,COLUMN_SEGMENT,COL-111,G4-G5,G4,G5,12,12,M0G-C-G4-12,M0G-C-G5-12,2.2000,30x45,30x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-112,COLUMN_SEGMENT,COL-112,G4-G5,G4,G5,13,13,M0G-C-G4-13,M0G-C-G5-13,2.2000,45x30,30x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-113,COLUMN_SEGMENT,COL-113,G4-G5,G4,G5,14,14,M0G-C-G4-14,M0G-C-G5-14,2.2000,45x30,30x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-114,COLUMN_SEGMENT,COL-114,G4-G5,G4,G5,15,15,M0G-C-G4-15,M0G-C-G5-15,2.2000,45x30,30x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-115,COLUMN_SEGMENT,COL-115,G4-G5,G4,G5,18,18,M0G-C-G4-18,M0G-C-G5-18,2.2000,30x110,30x40,,DOC,DOC,SECTION_CHANGE_AT_LEVEL_BOUNDARY,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
M0G-M-COL-116,COLUMN_SEGMENT,COL-116,G4-G5,G4,G5,19,19,M0G-C-G4-19,M0G-C-G5-19,2.2000,40x40,40x40,,DOC,DOC,UNCHANGED,DOC_TAV06S_ROOF_PRESENCE,data/canonical/VERTICAL_COLUMN_SEGMENTS_CURRENT_v1.csv,VERTICAL_COLUMN_SEGMENT,DOC_CONTINUITY_PLUS_INF_CORE_NODE_BINDING,CURRENT,ORDINARY_STRUCTURAL_MEMBER,Endpoint sections retained separately; no interpolation or cross-storey section copy. Roof-absent supports have no G4-G5 segment.
