entity,property,value,sources,evStatus,resolution,conflict,decisionNeeded,rule,group
C139,connessione,"N086 ↔ N091 (2951.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N086, N091 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C140,connessione,"N100 ↔ N111 (5407.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N100, N111 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C141,connessione,"N103 ↔ N111 (5668.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N103, N111 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
T5_G5,campate,"C2-C7","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G5,sezioni,"20x45","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G5,sviluppo_m,"19.20m","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G5,nodi_frame,"1-7","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G4,campate,"C1-C8","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G4,sezioni,"25x70 + 140x20_C3-C5","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G4,sviluppo_m,"28.60m","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G4,nodi_frame,"8-16","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G3,campate,"C1-C8","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G3,sezioni,"25x70 + 140x20_C3-C5","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G3,sviluppo_m,"28.60m","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G3,nodi_frame,"17-25","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G2,campate,"C1-C8","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G2,sezioni,"25x70 + 140x20_C3-C5","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G2,sviluppo_m,"28.60m","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G2,nodi_frame,"26-34","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G1,campate,"C1-C8","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G1,sezioni,"25x70 + 140x20_C3-C5","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G1,sviluppo_m,"28.60m","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_G1,nodi_frame,"35-43","telaio_5.csv",DOC,VALIDATED,"","","Direct from relazione_di_calcolo",T5_frame
T5_C1,allineamento_TAV5,"N025→N043 (Δ=+0.184m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
T5_C2,allineamento_TAV5,"N043→N051 (Δ=-0.044m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
T5_C3,allineamento_TAV5,"N051→N033 (Δ=+0.029m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
T5_C4,allineamento_TAV5,"N033→N049 (Δ=+0.262m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
T5_C5,allineamento_TAV5,"N049→N001 (Δ=+0.005m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
T5_C6,allineamento_TAV5,"N001→N008 (Δ=+0.176m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
T5_C7,allineamento_TAV5,"N008→N050 (Δ=+0.191m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
T5_C8,allineamento_TAV5,"N050→N016 (Δ=-0.098m)","telaio5_tav5_candidate_matrix_v1.csv",CANDIDATO_METRICO_SOLO,CANDIDATE,"","Verify on carpenteria originale; currently HYP_A_METRICA unverified","",T5_allineamento
X07-Y05,position_xy,"33084.7, 12210.4","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X07-Y05,topological_node,"N001","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X07-Y05,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X09-Y05,position_xy,"36500.9, 12233.9","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X09-Y05,topological_node,"N002","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X09-Y05,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X09-Y02,position_xy,"36510.7, 7839.7","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X09-Y02,topological_node,"N005","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X09-Y02,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X07-Y01,position_xy,"33159.8, 5536.1","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X07-Y01,topological_node,"N006","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X07-Y01,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X06-Y01,position_xy,"31775.0, 5536.1","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X06-Y01,topological_node,"N007","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X06-Y01,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X04-Y13,position_xy,"23776.6, 25651.2","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X04-Y13,topological_node,"N003","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X04-Y13,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X06-Y05,position_xy,"31709.7, 12151.3","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X06-Y05,topological_node,"N008","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X06-Y05,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X06-Y12,position_xy,"31530.1, 23679.0","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X06-Y12,topological_node,"N004","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X06-Y12,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X01-Y04,position_xy,"8485.1, 10543.7","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X01-Y04,topological_node,"N009","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X01-Y04,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X13-Y06,position_xy,"42889.2, 12616.6","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X13-Y06,topological_node,"N010","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X13-Y06,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X04-Y11,position_xy,"23789.6, 20627.2","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X04-Y11,topological_node,"N011","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X04-Y11,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X03-Y08,position_xy,"22067.3, 14484.3","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X03-Y08,topological_node,"N012","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X03-Y08,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X11-Y02,position_xy,"37611.4, 7740.6","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X11-Y02,topological_node,"N013","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X11-Y02,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X04-Y10,position_xy,"23823.6, 19434.3","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X04-Y10,topological_node,"N015","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X04-Y10,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X07-Y03,position_xy,"33106.9, 9659.7","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X07-Y03,topological_node,"N016","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X07-Y03,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X02-Y10,position_xy,"19410.5, 19408.2","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X02-Y10,topological_node,"N014","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X02-Y10,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X05-Y10,position_xy,"28738.3, 19447.4","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X05-Y10,topological_node,"N017","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X05-Y10,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X12-Y10,position_xy,"37862.9, 19630.2","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X12-Y10,topological_node,"N028","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X12-Y10,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X05-Y11,position_xy,"28727.8, 20662.0","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X05-Y11,topological_node,"N035","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X05-Y11,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X13-Y09,position_xy,"42882.7, 18454.7","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X13-Y09,topological_node,"N031","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X13-Y09,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X09-Y07,position_xy,"36500.9, 13382.3","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X09-Y07,topological_node,"N033","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X09-Y07,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X13-Y10,position_xy,"42882.7, 19643.3","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X13-Y10,topological_node,"N039","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X13-Y10,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X08-Y10,position_xy,"33999.2, 19604.1","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X08-Y10,topological_node,"N040","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X08-Y10,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X09-Y03,position_xy,"36500.9, 9625.7","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X09-Y03,topological_node,"N042","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X09-Y03,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X10-Y03,position_xy,"36772.0, 9707.4","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X10-Y03,topological_node,"N043","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X10-Y03,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X11-Y01,position_xy,"37363.2, 5554.1","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X11-Y01,topological_node,"N044","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X11-Y01,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
X10-Y02,position_xy,"36772.0, 7790.7","column_fixed_lines.csv + nodes.csv",VER_GEOMETRIC,VALIDATED,"","","Cross-verified between two canonical sources",catene_position
X10-Y02,topological_node,"N045","column_fixed_lines.csv",PREDOC_GEOMETRICO,RESOLVED_BY_RULE,"","","Direct mapping from column_fixed_lines.csv",catene_topologia
X10-Y02,section_base,"ND","column_fixed_lines.csv",PREDOC_GEOMETRICO,NOT_FOUND,"","Section not documented for this chain","",catene_sezioni
